Organization_ID,Industry,Company_Size,Employee_Count,AI_Tool,Adoption_Year,AI_Investment_USD,Productivity_Gain_Percent,Annual_Savings_USD,Satisfaction_Score,AI_Usage_Hours_Per_Week,ROI_Percent,Adoption_Status
ORG_256,Retail,Medium,996,Midjourney,2023,79487,26.09,140768.82,7,17.41,177.1,Early Adopter
ORG_257,Education,Medium,578,ChatGPT,2026,44679,26.6,121800.24,7,33.59,272.61,AI Leader
ORG_258,Retail,Small,111,Midjourney,2025,5000,17.57,13932.33,4,8.57,278.65,Slow Adopter
ORG_259,Retail,Small,171,ChatGPT,2025,17389,28.37,45129.22,6,17.62,259.53,Early Adopter
ORG_260,Healthcare,Large,9458,Gemini,2023,218345,18.89,512513.24,8,4.41,234.73,Slow Adopter
ORG_261,Retail,Medium,723,Claude,2026,111529,25.68,211370.8,6,21.98,189.52,Early Adopter
ORG_262,Finance,Medium,786,Claude,2022,73788,27.7,162080.97,5,17.3,219.66,Early Adopter
ORG_263,Education,Large,5699,Copilot,2026,264267,27.06,193136.22,7,24.22,73.08,Early Adopter
ORG_264,Education,Small,132,ChatGPT,2023,18116,5.0,35842.57,5,14.54,197.85,Slow Adopter
ORG_265,Finance,Medium,548,Midjourney,2020,52793,17.98,125106.84,10,22.51,236.98,Early Adopter
ORG_266,Healthcare,Small,76,Midjourney,2025,12188,25.35,7696.64,4,10.42,63.15,Slow Adopter
ORG_267,IT,Small,56,ChatGPT,2025,17450,33.36,44423.05,7,30.88,254.57,AI Leader
ORG_268,Healthcare,Medium,303,Copilot,2024,61095,20.82,83541.62,6,13.37,136.74,Slow Adopter
ORG_269,Healthcare,Medium,884,ChatGPT,2025,67028,17.05,114039.66,8,6.73,170.14,Slow Adopter
ORG_270,Finance,Small,121,ChatGPT,2021,17239,21.92,25563.25,9,17.91,148.29,Early Adopter
ORG_271,Manufacturing,Small,74,ChatGPT,2026,7244,26.86,4882.98,3,20.63,67.41,Early Adopter
ORG_272,Healthcare,Small,76,ChatGPT,2025,26484,22.07,52293.31,10,29.63,197.45,Early Adopter
ORG_273,Retail,Medium,213,ChatGPT,2024,109685,38.67,100287.97,9,14.22,91.43,Slow Adopter
ORG_274,Finance,Small,178,ChatGPT,2023,11551,18.91,9541.66,5,26.29,82.6,Early Adopter
ORG_275,IT,Medium,353,Gemini,2025,103102,27.87,133598.99,10,36.14,129.58,AI Leader
ORG_276,Healthcare,Large,6738,Claude,2023,85538,15.16,227523.09,6,14.59,265.99,Slow Adopter
ORG_277,Healthcare,Small,176,Gemini,2024,12824,25.87,32395.02,4,29.04,252.61,Early Adopter
ORG_278,Education,Large,9043,Claude,2022,267789,32.26,540164.77,3,37.93,201.71,AI Leader
ORG_279,Finance,Small,67,Claude,2024,12109,17.98,17117.15,10,20.61,141.36,Early Adopter
ORG_280,Retail,Large,3257,ChatGPT,2024,217573,42.44,551840.15,3,29.63,253.63,Early Adopter
ORG_281,IT,Medium,372,Gemini,2020,55649,40.47,112334.84,6,37.44,201.86,AI Leader
ORG_282,Education,Medium,637,ChatGPT,2025,31172,18.01,75999.1,7,4.59,243.81,Slow Adopter
ORG_283,Manufacturing,Small,121,ChatGPT,2023,18459,17.15,21905.03,4,7.6,118.67,Slow Adopter
ORG_284,Education,Medium,939,Gemini,2020,100030,34.91,174737.54,9,31.21,174.69,AI Leader
ORG_285,Finance,Large,6818,ChatGPT,2024,258912,29.15,353624.68,9,9.72,136.58,Slow Adopter
ORG_286,Manufacturing,Medium,919,Gemini,2023,94556,46.19,229343.58,9,39.05,242.55,AI Leader
ORG_287,IT,Small,64,ChatGPT,2024,15788,21.53,25915.72,3,5.43,164.15,Slow Adopter
ORG_288,Retail,Medium,417,Midjourney,2025,80584,22.31,219034.59,10,11.85,271.81,Slow Adopter
ORG_289,Retail,Medium,728,ChatGPT,2023,67108,24.29,81047.82,4,8.21,120.77,Slow Adopter
ORG_290,Education,Large,6102,Copilot,2022,229523,34.28,375034.66,9,32.96,163.4,AI Leader
ORG_291,IT,Medium,993,ChatGPT,2022,77179,24.91,97570.98,5,26.34,126.42,Early Adopter
ORG_292,Finance,Small,80,Midjourney,2026,14052,36.22,25328.3,8,25.97,180.25,Early Adopter
ORG_293,Education,Medium,202,Copilot,2022,56516,22.79,157620.81,5,10.74,278.9,Slow Adopter
ORG_294,Finance,Large,3743,Midjourney,2025,322032,26.55,317977.63,5,24.07,98.74,Early Adopter
ORG_295,Manufacturing,Medium,353,Claude,2020,91924,30.16,208307.36,7,30.09,226.61,AI Leader
ORG_296,Education,Large,4423,ChatGPT,2023,270313,17.76,621065.53,3,19.95,229.76,Early Adopter
ORG_297,Manufacturing,Medium,620,Gemini,2020,66281,36.45,114818.84,4,37.27,173.23,AI Leader
ORG_298,Healthcare,Small,174,Copilot,2020,33353,19.97,55346.25,4,27.51,165.94,Early Adopter
ORG_299,Healthcare,Small,136,ChatGPT,2020,21257,21.17,24492.38,4,19.44,115.22,Early Adopter
ORG_300,Retail,Medium,281,ChatGPT,2025,93640,23.99,103296.88,7,10.09,110.31,Slow Adopter
ORG_301,IT,Small,117,ChatGPT,2025,25376,15.09,44071.42,10,18.96,173.67,Early Adopter
ORG_302,Finance,Large,2132,Claude,2023,374272,30.8,902352.51,10,38.02,241.1,AI Leader
ORG_303,Retail,Medium,827,Gemini,2022,69745,24.63,52765.46,10,13.94,75.65,Slow Adopter
ORG_304,Retail,Small,184,ChatGPT,2024,21487,25.37,49344.26,9,33.59,229.65,AI Leader
ORG_305,Finance,Large,1289,Gemini,2026,235370,25.72,424311.18,9,13.45,180.27,Slow Adopter
ORG_306,IT,Small,73,Copilot,2023,9291,13.7,10284.36,9,10.42,110.69,Slow Adopter
ORG_307,Healthcare,Small,95,Copilot,2023,18103,38.61,46548.06,7,30.45,257.13,AI Leader
ORG_308,Education,Medium,610,ChatGPT,2023,63269,31.27,120173.34,9,15.47,189.94,Early Adopter
ORG_309,IT,Small,50,ChatGPT,2025,17984,22.11,12468.83,8,12.95,69.33,Slow Adopter
ORG_310,IT,Small,67,Copilot,2023,18743,36.3,18341.83,8,31.08,97.86,AI Leader
ORG_311,IT,Large,8361,Copilot,2025,213444,30.69,142556.56,3,20.08,66.79,Early Adopter
ORG_312,IT,Small,160,Claude,2022,20555,25.04,37750.49,3,8.82,183.66,Slow Adopter
ORG_313,IT,Small,34,ChatGPT,2024,14683,36.0,16400.05,3,36.54,111.69,AI Leader
ORG_314,Healthcare,Medium,367,Copilot,2021,91775,27.97,218363.74,8,29.58,237.93,Early Adopter
ORG_315,Retail,Medium,713,Copilot,2026,91931,30.14,227207.15,9,32.48,247.15,AI Leader
ORG_316,Healthcare,Medium,699,ChatGPT,2025,45647,24.05,68728.04,8,23.31,150.56,Early Adopter
ORG_317,Manufacturing,Small,76,Gemini,2026,12187,10.83,25689.91,3,12.14,210.8,Slow Adopter
ORG_318,Education,Small,66,Midjourney,2024,8776,34.15,13342.46,9,32.04,152.03,AI Leader
ORG_319,Manufacturing,Medium,603,ChatGPT,2023,79235,22.89,217866.88,3,18.98,274.96,Early Adopter
ORG_320,Finance,Large,2988,Copilot,2022,119053,16.38,125211.91,3,10.56,105.17,Slow Adopter
ORG_321,IT,Medium,713,Copilot,2023,46794,36.49,123355.95,5,38.84,263.61,AI Leader
ORG_322,Retail,Small,167,Gemini,2025,22216,34.23,31572.75,8,26.99,142.12,Early Adopter
ORG_323,Healthcare,Medium,680,Gemini,2025,108494,27.85,291069.24,5,22.45,268.28,Early Adopter
ORG_324,Finance,Small,72,Copilot,2026,18138,40.63,25788.98,5,35.67,142.18,AI Leader
ORG_325,Education,Small,132,Claude,2024,14423,29.51,35301.21,5,23.05,244.76,Early Adopter
ORG_326,Finance,Medium,461,ChatGPT,2026,100385,14.72,78848.69,8,3.31,78.55,Slow Adopter
ORG_327,IT,Small,34,Gemini,2026,24185,32.9,48440.48,5,19.22,200.29,Early Adopter
ORG_328,Finance,Medium,692,ChatGPT,2021,52752,21.47,56642.86,10,35.47,107.38,AI Leader
ORG_329,IT,Medium,537,ChatGPT,2024,40788,34.11,79819.01,9,35.74,195.69,AI Leader
ORG_330,IT,Small,110,ChatGPT,2024,18137,19.85,24193.58,3,16.73,133.39,Early Adopter
ORG_331,Retail,Small,56,Copilot,2025,16733,30.27,40728.37,7,19.81,243.4,Early Adopter
ORG_332,Retail,Medium,818,ChatGPT,2026,93036,39.82,96982.33,8,33.52,104.24,AI Leader
ORG_333,Manufacturing,Medium,772,ChatGPT,2024,66192,29.05,135123.17,3,10.77,204.14,Slow Adopter
ORG_334,IT,Large,6103,Copilot,2024,261875,34.92,551848.0,4,37.87,210.73,AI Leader
ORG_335,Healthcare,Large,1195,ChatGPT,2026,131780,18.81,319279.52,3,23.48,242.28,Early Adopter
ORG_336,IT,Large,3591,Copilot,2026,311918,28.25,788498.37,3,26.39,252.79,Early Adopter
ORG_337,Education,Large,2029,Gemini,2024,274878,21.39,373427.02,8,10.17,135.85,Slow Adopter
ORG_338,Healthcare,Small,146,ChatGPT,2025,10973,37.83,18397.64,7,27.92,167.66,Early Adopter
ORG_339,Education,Small,123,Gemini,2026,13524,33.65,18654.96,8,32.21,137.94,AI Leader
ORG_340,Retail,Medium,873,Gemini,2024,57169,15.65,76519.7,9,12.08,133.85,Slow Adopter
ORG_341,Manufacturing,Large,8751,ChatGPT,2026,413709,32.78,887290.55,3,30.89,214.47,AI Leader
ORG_342,IT,Small,117,Claude,2024,15699,29.99,26539.92,10,26.36,169.05,Early Adopter
ORG_343,Education,Small,147,Gemini,2026,14306,19.68,24565.85,4,7.23,171.72,Slow Adopter
ORG_344,Education,Medium,773,ChatGPT,2025,72648,27.46,157806.77,9,20.55,217.22,Early Adopter
ORG_345,IT,Medium,272,Claude,2024,70328,30.05,86371.18,10,33.39,122.81,AI Leader
ORG_346,Manufacturing,Medium,858,Claude,2026,129212,18.68,81935.7,7,20.25,63.41,Early Adopter
ORG_347,Finance,Small,41,ChatGPT,2024,16005,26.89,12212.33,9,30.49,76.3,AI Leader
ORG_348,Finance,Medium,534,Claude,2023,62209,10.15,88310.23,5,4.58,141.96,Slow Adopter
ORG_349,Healthcare,Medium,843,Copilot,2024,74870,32.56,181859.9,5,27.3,242.9,Early Adopter
ORG_350,IT,Small,178,Copilot,2026,6282,37.56,11343.23,3,23.29,180.57,Early Adopter
ORG_351,Education,Small,77,ChatGPT,2025,11216,23.51,11540.65,6,10.67,102.89,Slow Adopter
ORG_352,Retail,Small,164,Gemini,2023,16000,30.16,31860.17,4,19.03,199.13,Early Adopter
ORG_353,Finance,Small,32,ChatGPT,2025,11020,23.26,16912.08,3,24.77,153.47,Early Adopter
ORG_354,Retail,Medium,594,ChatGPT,2022,29089,16.94,78793.24,6,28.76,270.87,Early Adopter
ORG_355,IT,Small,57,Gemini,2024,8828,24.97,9004.9,7,30.68,102.0,AI Leader
ORG_356,Finance,Small,174,ChatGPT,2025,14178,36.59,39177.68,9,27.49,276.33,Early Adopter
ORG_357,Retail,Medium,539,ChatGPT,2023,64275,7.69,164198.27,9,4.15,255.46,Slow Adopter
ORG_358,Education,Medium,889,ChatGPT,2025,98780,18.47,275749.0,10,10.44,279.15,Slow Adopter
ORG_359,Manufacturing,Small,27,Gemini,2023,27859,10.69,35349.35,10,5.49,126.89,Slow Adopter
ORG_360,Education,Small,168,Gemini,2025,9583,28.97,8546.29,10,14.57,89.18,Slow Adopter
ORG_361,Healthcare,Small,22,Claude,2025,16016,23.74,35437.13,3,24.72,221.26,Early Adopter
ORG_362,Finance,Medium,864,Gemini,2023,118918,24.63,236975.01,8,37.34,199.28,AI Leader
ORG_363,Education,Large,3827,Claude,2024,198168,25.77,317164.23,8,20.06,160.05,Early Adopter
ORG_364,Finance,Small,139,ChatGPT,2026,15933,26.08,12006.49,3,21.51,75.36,Early Adopter
ORG_365,Manufacturing,Small,83,ChatGPT,2026,25432,17.09,62110.22,8,10.55,244.22,Slow Adopter
ORG_366,Manufacturing,Small,197,Gemini,2025,25006,26.67,65077.33,6,28.89,260.25,Early Adopter
ORG_367,Retail,Medium,293,Gemini,2026,84231,36.52,160396.75,4,33.85,190.42,AI Leader
ORG_368,Healthcare,Small,27,ChatGPT,2021,9064,37.18,22647.25,6,36.88,249.86,AI Leader
ORG_369,Healthcare,Medium,287,ChatGPT,2026,87088,25.13,238746.68,7,10.42,274.14,Slow Adopter
ORG_370,Education,Small,39,ChatGPT,2023,13919,19.35,10526.62,3,17.65,75.63,Early Adopter
ORG_371,Retail,Small,39,Midjourney,2021,6063,15.11,14285.91,9,5.77,235.62,Slow Adopter
ORG_372,Manufacturing,Medium,292,ChatGPT,2023,42080,15.23,115544.16,3,12.49,274.58,Slow Adopter
ORG_373,Finance,Large,6457,Claude,2023,324468,28.37,306024.56,9,8.73,94.32,Slow Adopter
ORG_374,Manufacturing,Medium,327,Copilot,2022,75499,27.78,208778.59,8,13.12,276.53,Slow Adopter
ORG_375,Finance,Large,7324,Gemini,2024,269081,30.04,554641.53,10,29.83,206.12,Early Adopter
ORG_376,Finance,Small,82,Copilot,2022,8782,27.66,14724.46,10,31.31,167.67,AI Leader
ORG_377,IT,Medium,627,Copilot,2025,32291,13.12,51626.13,10,7.33,159.88,Slow Adopter
ORG_378,IT,Medium,687,Midjourney,2022,82640,30.11,207685.34,5,9.49,251.31,Slow Adopter
ORG_379,Manufacturing,Small,58,Copilot,2026,8219,23.42,9969.77,9,13.34,121.3,Slow Adopter
ORG_380,Retail,Medium,957,ChatGPT,2026,22772,39.24,53022.66,10,37.3,232.84,AI Leader
ORG_381,Healthcare,Large,1698,Copilot,2023,295499,21.24,320648.74,7,24.21,108.51,Early Adopter
ORG_382,Manufacturing,Medium,795,ChatGPT,2023,63736,17.29,91038.38,9,3.02,142.84,Slow Adopter
ORG_383,IT,Small,148,ChatGPT,2023,18681,26.58,43504.09,4,20.99,232.88,Early Adopter
ORG_384,Education,Medium,696,Copilot,2025,134297,19.47,375900.92,8,25.76,279.9,Early Adopter
ORG_385,Finance,Small,113,Copilot,2024,15741,17.83,30746.65,10,31.23,195.33,AI Leader
ORG_386,IT,Medium,563,ChatGPT,2024,58233,21.3,77986.54,3,4.29,133.92,Slow Adopter
ORG_387,Retail,Medium,271,Copilot,2026,120015,24.11,105141.52,4,25.6,87.61,Early Adopter
ORG_388,IT,Small,104,Claude,2026,23052,24.1,25719.95,8,16.54,111.57,Early Adopter
ORG_389,Healthcare,Small,168,Copilot,2026,23922,40.23,24474.16,6,37.53,102.31,AI Leader
ORG_390,Retail,Large,8538,ChatGPT,2024,336735,39.62,663340.0,6,36.78,196.99,AI Leader
ORG_391,Manufacturing,Medium,451,ChatGPT,2023,89205,24.86,237801.99,3,19.38,266.58,Early Adopter
ORG_392,Finance,Large,1183,ChatGPT,2025,273126,38.76,327939.48,3,38.82,120.07,AI Leader
ORG_393,Healthcare,Large,6314,ChatGPT,2025,215440,20.08,469156.2,6,3.25,217.77,Slow Adopter
ORG_394,Finance,Large,8299,Copilot,2023,262909,21.99,506981.46,3,13.05,192.84,Slow Adopter
ORG_395,Retail,Large,7589,ChatGPT,2024,318279,19.37,494750.9,4,28.24,155.45,Early Adopter
ORG_396,Education,Medium,269,ChatGPT,2026,54453,31.19,137256.56,6,30.12,252.06,AI Leader
ORG_397,Healthcare,Small,157,ChatGPT,2023,13732,32.8,10524.95,7,33.58,76.65,AI Leader
ORG_398,Education,Small,121,ChatGPT,2022,19656,36.59,49132.62,3,25.01,249.96,Early Adopter
ORG_399,Retail,Small,109,Copilot,2025,5000,21.72,3553.84,7,23.77,71.08,Early Adopter
ORG_400,Retail,Small,148,ChatGPT,2024,17183,23.07,44246.84,3,25.72,257.5,Early Adopter
ORG_401,IT,Small,118,ChatGPT,2023,8782,32.59,21393.83,3,32.81,243.61,AI Leader
ORG_402,Manufacturing,Large,7509,ChatGPT,2022,180681,13.75,228964.2,7,24.33,126.72,Early Adopter
ORG_403,Healthcare,Small,77,Gemini,2025,9258,12.17,18878.47,7,4.21,203.92,Slow Adopter
ORG_404,Finance,Large,7928,Claude,2026,273333,15.2,728339.72,6,11.29,266.47,Slow Adopter
ORG_405,Retail,Medium,618,Gemini,2023,76742,22.21,120023.63,10,17.92,156.4,Early Adopter
ORG_406,Healthcare,Large,3402,ChatGPT,2023,170950,24.76,210885.93,8,28.01,123.36,Early Adopter
ORG_407,Healthcare,Small,163,Copilot,2020,12159,21.3,15793.67,7,9.22,129.89,Slow Adopter
ORG_408,Healthcare,Small,64,ChatGPT,2026,22194,33.67,33003.88,9,20.19,148.71,Early Adopter
ORG_409,Finance,Small,133,ChatGPT,2025,16587,34.55,10246.29,5,30.07,61.77,AI Leader
ORG_410,Finance,Small,127,Claude,2024,16604,11.47,19985.34,4,12.29,120.36,Slow Adopter
ORG_411,Finance,Medium,823,Gemini,2026,122213,27.67,166304.2,5,33.65,136.08,AI Leader
ORG_412,Manufacturing,Large,8701,Gemini,2022,394329,34.38,833493.3,7,25.92,211.37,Early Adopter
ORG_413,IT,Small,92,Copilot,2022,19474,20.58,44942.86,9,11.24,230.78,Slow Adopter
ORG_414,Finance,Small,131,Copilot,2024,10587,28.55,6738.66,8,29.8,63.65,Early Adopter
ORG_415,Manufacturing,Small,67,ChatGPT,2022,14373,18.58,16987.95,7,3.88,118.19,Slow Adopter
ORG_416,Manufacturing,Large,7197,Copilot,2022,256359,14.21,160189.92,5,3.36,62.49,Slow Adopter
ORG_417,Retail,Small,67,ChatGPT,2025,5897,29.02,12742.03,8,23.95,216.08,Early Adopter
ORG_418,Manufacturing,Small,143,Claude,2024,9058,26.26,7180.28,7,32.81,79.27,AI Leader
ORG_419,Finance,Small,47,Copilot,2021,18556,17.16,13227.58,9,13.63,71.28,Slow Adopter
ORG_420,Retail,Medium,996,ChatGPT,2023,61770,22.5,77339.9,5,22.61,125.21,Early Adopter
ORG_421,Retail,Medium,480,ChatGPT,2023,90816,21.73,171337.55,10,18.11,188.66,Early Adopter
ORG_422,Healthcare,Medium,852,Midjourney,2023,71249,26.54,78800.41,6,15.76,110.6,Early Adopter
ORG_423,Healthcare,Medium,315,Copilot,2025,93099,41.44,72659.31,6,27.9,78.05,Early Adopter
ORG_424,Retail,Small,53,Copilot,2020,19688,36.81,49326.78,6,21.67,250.54,Early Adopter
ORG_425,Healthcare,Large,1287,ChatGPT,2025,250791,37.03,506270.46,6,18.82,201.87,Early Adopter
ORG_426,Education,Small,107,Gemini,2026,6236,31.88,10202.66,4,31.84,163.61,AI Leader
ORG_427,Healthcare,Large,1320,Copilot,2025,328784,33.85,431865.88,4,32.28,131.35,AI Leader
ORG_428,Finance,Large,3229,Copilot,2025,161951,25.08,103721.44,8,24.29,64.04,Early Adopter
ORG_429,Finance,Medium,936,Copilot,2025,47385,24.2,41149.91,7,11.09,86.84,Slow Adopter
ORG_430,Finance,Small,60,ChatGPT,2026,12805,15.34,8068.45,6,24.98,63.01,Early Adopter
ORG_431,IT,Small,39,Copilot,2024,12134,23.73,25001.06,6,27.9,206.04,Early Adopter
ORG_432,Manufacturing,Small,34,Gemini,2026,18763,14.29,45924.41,10,23.87,244.76,Early Adopter
ORG_433,Manufacturing,Large,5427,Midjourney,2022,416386,36.31,1074517.82,8,39.68,258.06,AI Leader
ORG_434,IT,Small,192,Claude,2025,13768,22.84,36257.09,10,13.95,263.34,Slow Adopter
ORG_435,Education,Medium,661,ChatGPT,2024,98631,40.81,133547.17,3,28.33,135.4,Early Adopter
ORG_436,Retail,Large,7638,ChatGPT,2024,327123,37.37,281352.27,9,36.09,86.01,AI Leader
ORG_437,IT,Small,118,ChatGPT,2023,21993,18.1,31777.55,9,3.48,144.49,Slow Adopter
ORG_438,Finance,Medium,707,ChatGPT,2023,79117,27.03,140046.42,6,20.76,177.01,Early Adopter
ORG_439,Finance,Small,39,Copilot,2025,14364,10.51,35781.07,9,15.1,249.1,Early Adopter
ORG_440,Education,Medium,872,ChatGPT,2025,35824,30.03,84867.43,6,24.4,236.9,Early Adopter
ORG_441,Healthcare,Medium,301,Claude,2021,67132,18.54,131419.82,3,27.93,195.76,Early Adopter
ORG_442,Manufacturing,Small,61,ChatGPT,2024,10520,22.53,7631.83,7,14.03,72.55,Slow Adopter
ORG_443,Healthcare,Medium,638,Gemini,2023,30821,32.74,45558.58,8,33.34,147.82,AI Leader
ORG_444,Retail,Small,189,Midjourney,2022,10788,34.78,21685.22,6,23.16,201.01,Early Adopter
ORG_445,Education,Large,8833,ChatGPT,2025,160192,41.3,334233.94,7,37.84,208.65,AI Leader
ORG_446,Healthcare,Large,9557,ChatGPT,2023,269077,20.81,735255.05,7,23.37,273.25,Early Adopter
ORG_447,Finance,Large,8008,ChatGPT,2024,276957,28.49,166287.85,3,27.35,60.04,Early Adopter
ORG_448,Healthcare,Medium,775,ChatGPT,2024,84830,27.99,229044.82,3,19.85,270.0,Early Adopter
ORG_449,IT,Small,154,ChatGPT,2024,13530,26.77,12959.76,3,35.12,95.79,AI Leader
ORG_450,IT,Medium,701,Copilot,2021,56044,21.34,98970.05,3,25.02,176.59,Early Adopter
ORG_451,Healthcare,Medium,576,ChatGPT,2024,70919,24.76,138411.2,9,8.31,195.17,Slow Adopter
ORG_452,Manufacturing,Medium,238,ChatGPT,2024,110664,24.93,257142.53,4,14.66,232.36,Slow Adopter
ORG_453,Education,Small,20,Midjourney,2023,17288,7.33,32456.83,8,15.05,187.74,Early Adopter
ORG_454,Education,Small,189,Copilot,2024,19414,31.95,12199.68,5,38.17,62.84,AI Leader
ORG_455,Education,Small,136,Gemini,2024,13842,21.96,22292.94,8,17.1,161.05,Early Adopter
ORG_456,Manufacturing,Small,180,ChatGPT,2026,5675,31.04,13390.3,5,19.32,235.95,Early Adopter
ORG_457,Manufacturing,Small,146,Copilot,2025,17952,25.25,17273.1,9,25.15,96.22,Early Adopter
ORG_458,Retail,Small,196,ChatGPT,2025,11382,23.09,27793.95,9,5.2,244.19,Slow Adopter
ORG_459,Healthcare,Medium,982,ChatGPT,2025,66625,11.61,47472.34,4,8.29,71.25,Slow Adopter
ORG_460,Manufacturing,Medium,346,ChatGPT,2026,59625,20.15,45108.85,9,10.18,75.65,Slow Adopter
ORG_461,Education,Large,4899,ChatGPT,2023,434071,37.05,303974.43,9,36.95,70.03,AI Leader
ORG_462,Healthcare,Medium,911,ChatGPT,2023,98064,24.11,205662.56,3,9.29,209.72,Slow Adopter
ORG_463,Retail,Small,190,Copilot,2025,20133,5.0,15479.61,8,4.74,76.89,Slow Adopter
ORG_464,Retail,Small,111,ChatGPT,2025,20001,36.54,12978.26,10,21.12,64.89,Early Adopter
ORG_465,IT,Small,86,Gemini,2026,7682,30.92,6247.96,9,38.64,81.33,AI Leader
ORG_466,Manufacturing,Medium,265,ChatGPT,2025,74871,20.5,102563.03,6,15.28,136.99,Early Adopter
ORG_467,Healthcare,Large,6428,Midjourney,2025,116361,19.8,320235.42,10,30.02,275.21,AI Leader
ORG_468,Manufacturing,Small,95,ChatGPT,2025,11009,27.43,10994.65,5,24.4,99.87,Early Adopter
ORG_469,Education,Medium,809,Gemini,2025,84403,29.04,75749.84,8,28.0,89.75,Early Adopter
ORG_470,Healthcare,Small,65,Claude,2020,11945,20.04,24753.41,4,24.16,207.23,Early Adopter
ORG_471,Healthcare,Medium,551,Gemini,2023,49014,30.59,63376.23,3,24.3,129.3,Early Adopter
ORG_472,Retail,Small,134,ChatGPT,2026,6487,27.85,13810.15,10,20.5,212.89,Early Adopter
ORG_473,Education,Small,40,Gemini,2025,18094,23.96,13281.78,9,21.06,73.4,Early Adopter
ORG_474,Retail,Medium,736,ChatGPT,2023,97935,34.04,96338.7,7,36.6,98.37,AI Leader
ORG_475,Healthcare,Small,38,Gemini,2025,18939,16.23,22843.85,7,18.07,120.62,Early Adopter
ORG_476,IT,Large,4553,Gemini,2026,115732,36.52,134554.21,5,32.98,116.26,AI Leader
ORG_477,Finance,Small,181,Claude,2022,26155,31.61,40234.22,3,17.24,153.83,Early Adopter
ORG_478,IT,Small,58,Copilot,2025,11225,20.35,26784.03,4,29.45,238.61,Early Adopter
ORG_479,Retail,Medium,720,ChatGPT,2023,144501,12.54,297478.41,9,12.84,205.87,Slow Adopter
ORG_480,Finance,Large,7915,Copilot,2026,126790,28.31,92006.15,10,13.63,72.57,Slow Adopter
ORG_481,Manufacturing,Small,118,ChatGPT,2026,9053,24.93,20529.39,7,10.75,226.77,Slow Adopter
ORG_482,Retail,Medium,957,ChatGPT,2024,74324,30.13,105739.54,9,39.13,142.27,AI Leader
ORG_483,Education,Medium,288,Gemini,2022,113453,22.88,211604.96,7,5.02,186.51,Slow Adopter
ORG_484,Finance,Medium,906,ChatGPT,2023,45163,38.42,27774.9,10,26.87,61.5,Early Adopter
ORG_485,Manufacturing,Small,163,Copilot,2026,7082,24.27,5221.91,6,32.42,73.73,AI Leader
ORG_486,Manufacturing,Small,91,Copilot,2021,19110,22.9,47505.7,3,20.97,248.59,Early Adopter
ORG_487,Finance,Small,25,Claude,2025,15803,26.71,17522.62,3,28.25,110.88,Early Adopter
ORG_488,Healthcare,Small,47,Claude,2026,16310,15.63,18240.62,4,8.08,111.84,Slow Adopter
ORG_489,Healthcare,Large,4183,Claude,2023,183484,20.0,371195.82,3,7.87,202.3,Slow Adopter
ORG_490,Healthcare,Large,4829,Claude,2023,219312,40.55,212779.33,10,38.5,97.02,AI Leader
ORG_491,Healthcare,Medium,889,Gemini,2024,115710,21.28,280601.14,3,14.39,242.5,Slow Adopter
ORG_492,Retail,Large,9802,Copilot,2026,212147,24.65,192277.96,9,28.79,90.63,Early Adopter
ORG_493,Finance,Small,98,Gemini,2021,10189,27.43,27230.39,9,34.91,267.25,AI Leader
ORG_494,IT,Small,115,Midjourney,2025,14680,34.69,20343.88,7,36.73,138.58,AI Leader
ORG_495,IT,Small,101,Claude,2024,11476,25.07,16902.55,7,21.7,147.29,Early Adopter
ORG_496,Finance,Small,108,ChatGPT,2025,17265,29.58,15576.41,7,18.62,90.22,Early Adopter
ORG_497,Finance,Small,151,ChatGPT,2024,12514,31.61,7553.65,9,25.05,60.36,Early Adopter
ORG_498,Healthcare,Small,189,ChatGPT,2022,19344,30.06,43645.23,10,36.86,225.63,AI Leader
ORG_499,Healthcare,Small,37,ChatGPT,2025,5000,30.63,7123.07,6,29.11,142.46,Early Adopter
ORG_500,IT,Medium,304,Claude,2025,77018,15.78,182169.44,4,7.0,236.53,Slow Adopter
ORG_501,Education,Medium,370,Gemini,2025,77342,32.64,137431.06,9,34.87,177.69,AI Leader
ORG_502,Retail,Large,7391,Gemini,2023,269754,21.78,670761.49,4,13.34,248.66,Slow Adopter
ORG_503,Healthcare,Small,97,ChatGPT,2026,12241,40.33,29629.98,10,38.3,242.06,AI Leader
ORG_504,Manufacturing,Large,1240,Copilot,2022,95031,22.75,144282.58,8,9.84,151.83,Slow Adopter
ORG_505,Manufacturing,Small,145,ChatGPT,2024,21660,12.62,60351.79,9,6.95,278.63,Slow Adopter
ORG_506,Manufacturing,Small,129,Copilot,2026,17546,18.94,31551.01,3,13.49,179.82,Slow Adopter
ORG_507,Education,Small,148,Claude,2023,7220,19.1,6167.53,7,9.25,85.42,Slow Adopter
ORG_508,Retail,Large,1534,Gemini,2026,128502,16.22,231049.39,4,21.64,179.8,Early Adopter
